po_/_so_#,country,sub_classification,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,first_line_designation,freight_cost_(usd),shipment_mode,days_to_process
0,1402,1,270,30,2298.0,76.6,0.28,0,0.0,3,57
0,1402,1,30,300,7440.0,24.8,0.83,1,0.0,3,91
0,1064,2,25,44,1375.0,31.25,1.25,1,633.73,0,-1118
0,762,1,60,5080,55880.0,11.0,0.18,1,5595.44,0,-893
0,403,2,30,2000,42000.0,21.0,0.7,1,5714.31,0,-866
0,403,2,20,500,20000.0,40.0,2.0,1,17928.53,0,-815
0,648,2,100,2500,200000.0,80.0,0.8,1,5157.65,0,-924
0,648,2,25,400,8000.0,20.0,0.8,1,963.73,0,-832
0,615,2,100,125,17375.0,139.0,1.39,1,4702.79,0,-755
0,1107,2,100,1500,120000.0,80.0,0.8,1,3906.29,0,-665
0,673,1,60,1500,41475.0,27.65,0.46,0,3549.77,0,-608
0,673,1,120,1000,82190.0,82.19,0.68,1,2923.46,0,-630
0,237,3,100,300,3.0,0.01,0.0,1,0.0,0,-662
0,1064,1,60,1161,6548.04,5.64,0.09,1,0.0,0,-644
0,494,2,25,10000,200000.0,20.0,0.8,1,28466.06,0,-594
0,494,2,25,10000,200000.0,20.0,0.8,1,22856.02,0,-194
0,237,3,100,442,4.42,0.01,0.0,1,0.0,0,-619
0,1064,2,20,250,6750.0,27.0,1.35,1,1711.86,0,-585
0,1402,1,60,800,15408.0,19.26,0.32,0,0.0,0,-489
0,1402,1,60,800,4792.0,5.99,0.1,1,0.0,0,-494
0,403,2,20,2450,78400.0,32.0,1.6,0,3549.77,0,-508
0,403,1,60,38784,271488.0,7.0,0.12,1,10500.0,0,-405
0,673,1,120,2000,164400.0,82.2,0.68,1,5866.31,0,-451
0,673,1,60,800,1400.0,1.75,0.03,0,3549.77,0,-496
0,1402,1,60,100,2318.0,23.18,0.39,0,0.0,0,-514
0,1402,1,60,800,13960.0,17.45,0.29,0,0.0,0,-514
0,1402,5,240,300,2049.0,6.83,0.03,0,0.0,0,-514
0,615,5,60,180,1850.4,10.28,0.17,1,910.86,0,-416
0,1402,1,30,800,21720.0,27.15,0.9,1,0.0,3,-483
0,648,2,100,4300,309557.0,71.99,0.72,1,8690.26,0,-360
0,1064,2,40,476,36176.0,76.0,1.9,1,6924.83,0,-410
0,403,2,20,3150,100800.0,32.0,1.6,1,15987.05,0,-325
0,1064,2,100,1116,78120.0,70.0,0.7,1,4014.57,0,-248
0,237,2,20,1062,33984.0,32.0,1.6,1,4717.51,0,-315
0,44,3,100,200,2.0,0.01,0.0,1,0.0,0,-343
0,2,2,40,500,39500.0,79.0,1.98,1,0.0,0,-352
0,95,3,100,142,1.42,0.01,0.0,1,0.0,0,-362
0,1402,5,240,1000,6410.0,6.41,0.03,0,0.0,3,-403
0,673,5,60,408,3162.0,7.75,0.13,0,3549.77,0,-329
0,673,1,60,10420,77108.0,7.4,0.12,1,7526.06,0,-293
0,673,1,60,9600,71040.0,7.4,0.12,1,7265.05,0,-255
0,673,1,120,1520,124944.0,82.2,0.68,1,4393.32,0,-320
0,673,1,120,800,65760.0,82.2,0.68,1,3449.4,0,-322
0,615,2,100,30,2550.0,85.0,0.85,1,0.0,0,-515
0,673,1,60,15360,113664.0,7.4,0.12,1,5412.14,0,-233
0,673,1,60,2180,6997.8,3.21,0.05,1,5881.57,0,-255
0,673,1,60,2016,18648.0,9.25,0.15,1,5551.97,0,-255
0,673,5,60,400,2800.0,7.0,0.12,1,2035.66,0,-244
0,673,1,30,10080,103219.2,10.24,0.34,0,3549.77,0,-255
0,1402,5,60,4,52.96,13.24,0.22,0,0.0,3,-389
0,615,2,100,2059,144130.0,70.0,0.7,1,3684.28,0,-299
0,1402,1,30,400,9536.0,23.84,0.79,0,0.0,3,-357
0,648,2,20,5900,188800.0,32.0,1.6,1,19569.48,0,-195
0,494,1,30,2597,61470.99,23.67,0.79,1,0.0,0,-210
0,648,2,100,3000,215970.0,71.99,0.72,0,3549.77,0,-252
0,237,2,20,1062,33984.0,32.0,1.6,1,3976.33,0,-243
0,44,2,20,5,160.0,32.0,1.6,1,1225.17,0,-195
0,44,2,100,8,560.0,70.0,0.7,1,559.95,0,-242
0,673,1,60,1848,5359.2,2.9,0.05,1,3171.36,0,-249
0,588,3,100,7690,76.9,0.01,0.0,1,23743.01,0,-212
0,403,1,60,18560,168896.0,9.1,0.15,1,16414.22,0,-83
0,95,2,20,650,20800.0,32.0,1.6,1,7078.9,0,-236
0,648,5,60,545,3815.0,7.0,0.12,1,0.0,0,-101
0,1402,5,30,200,592.0,2.96,0.1,0,0.0,3,-235
0,494,2,20,1678,53696.0,32.0,1.6,1,4810.99,0,-91
0,181,3,100,10000,80000.0,8.0,0.08,1,4856.14,0,-125
0,237,2,100,351,25272.0,72.0,0.72,1,1097.78,0,-129
0,673,1,60,5200,15080.0,2.9,0.05,0,3549.77,0,-52
0,648,2,25,300,6000.0,20.0,0.8,1,1205.43,0,-67
0,3,2,36,80,6800.0,85.0,2.36,1,812.0,0,-68
0,494,1,120,10680,438948.0,41.1,0.34,1,12620.12,0,71
0,1402,1,30,7000,113050.0,16.15,0.54,0,0.0,0,-185
0,1402,1,60,983,4875.68,4.96,0.08,0,0.0,0,-185
0,1402,1,60,1325,3339.0,2.52,0.04,0,0.0,0,-182
0,1402,1,60,2880,44812.8,15.56,0.26,0,0.0,0,-181
0,1402,1,60,6800,82620.0,12.15,0.2,1,0.0,0,-124
0,1402,1,30,3414,49810.26,14.59,0.49,1,0.0,0,-119
0,1402,1,60,5000,62750.0,12.55,0.21,0,0.0,0,-180
0,1402,1,30,6215,102609.65,16.51,0.55,0,0.0,0,-160
0,1402,5,30,3000,7470.0,2.49,0.08,0,0.0,0,-160
0,1402,5,30,500,1530.0,3.06,0.1,0,0.0,0,-130
0,1402,1,30,1200,14532.0,12.11,0.4,0,0.0,0,-192
0,1402,1,30,500,8820.0,17.64,0.59,0,0.0,0,-192
0,1402,1,30,80,2336.0,29.2,0.97,0,0.0,0,-192
0,1402,5,90,1,5.97,5.97,0.07,1,0.0,0,-192
0,1402,1,60,500,6555.0,13.11,0.22,1,1521.4,0,-187
0,1402,1,60,300,1179.0,3.93,0.07,1,0.0,0,-110
0,1402,5,30,80,188.8,2.36,0.08,0,0.0,0,-131
0,1402,1,270,28,1578.92,56.39,0.21,0,0.0,0,-131
0,1402,5,90,30,829.5,27.65,0.31,0,0.0,0,-131
0,1402,5,240,108,610.2,5.65,0.02,1,0.0,0,24
0,1402,1,60,9620,68109.6,7.08,0.12,1,0.0,0,-47
0,1402,1,30,250,5315.0,21.26,0.71,1,0.0,3,-45
0,1402,5,90,100,3220.0,32.2,0.36,1,0.0,3,-17
0,1402,1,120,400,14400.0,36.0,0.3,1,0.0,3,-41
0,403,1,30,28034,195677.32,6.98,0.23,1,19023.36,0,72
0,1064,2,40,476,52360.0,110.0,2.75,1,9471.52,0,8
0,1064,2,40,18,1980.0,110.0,2.75,1,2199.43,0,16
0,95,2,20,6760,216320.0,32.0,1.6,1,17643.81,0,-5
0,494,1,270,820,73074.13,89.11,0.33,1,3310.89,0,59
0,1402,1,60,30,1081.8,36.06,0.6,0,0.0,3,50
0,1402,1,120,200,8396.0,41.98,0.35,0,0.0,3,57
0,95,2,25,4,300.0,75.0,3.0,1,133.25,0,92
0,1064,5,300,20,822.0,41.1,0.14,1,0.0,0,106
0,1064,2,30,31,734.7,23.7,0.79,1,515.32,0,-1126
0,1064,2,30,19,551.0,29.0,0.97,1,859.53,0,-1028
0,1107,5,240,416,2579.2,6.2,0.03,0,3549.77,0,-977
0,1064,1,60,16683,65897.85,3.95,0.07,1,20257.08,0,-999
0,1064,1,60,9321,29361.15,3.15,0.05,0,3549.77,0,-999
0,237,1,60,602,1414.7,2.35,0.04,1,569.52,0,-889
0,762,1,60,6349,21269.15,3.35,0.06,1,2623.49,0,-892
0,648,1,60,33333,120332.13,3.61,0.06,0,3549.77,0,-894
0,673,1,60,98400,329640.0,3.35,0.06,1,27923.26,0,-810
0,673,5,60,1700,17850.0,10.5,0.18,1,14982.1,0,-747
0,673,1,60,700,30835.0,44.05,0.73,0,3549.77,0,-810
0,673,1,30,38300,641525.0,16.75,0.56,0,3549.77,0,-810
0,237,2,100,230,18400.0,80.0,0.8,1,801.54,0,-929
0,1107,2,20,40,1600.0,40.0,2.0,1,713.58,0,-865
0,528,5,60,54,513.0,9.5,0.16,1,0.0,0,-805
0,494,2,100,700,97300.0,139.0,1.39,1,3114.08,0,-801
0,237,2,20,1000,32000.0,32.0,1.6,1,5240.47,0,-763
0,237,2,20,1500,48000.0,32.0,1.6,1,8576.8,0,-664
0,237,2,100,300,21597.0,71.99,0.72,1,1398.6,0,-650
0,1064,5,60,1577,14981.5,9.5,0.16,1,0.0,0,-647
0,615,3,100,450,4.5,0.01,0.0,1,0.0,0,-658
0,615,3,100,300,3.0,0.01,0.0,1,240.0,0,-664
0,1064,2,30,2000,47000.0,23.5,0.78,1,7961.7,0,-587
0,403,2,30,1400,23100.0,16.5,0.55,1,3616.95,0,-560
0,1402,1,30,600,12996.0,21.66,0.72,0,0.0,0,-489
0,1402,5,90,3,28.95,9.65,0.11,0,0.0,0,-489
0,1402,1,180,400,19304.0,48.26,0.27,0,0.0,0,-489
0,1402,1,30,100,2208.0,22.08,0.74,0,0.0,0,-489
0,673,1,120,1000,82200.0,82.2,0.68,1,3120.92,0,-452
0,403,2,100,1500,107985.0,71.99,0.72,1,9479.89,0,-490
0,673,1,60,600,900.0,1.5,0.02,0,3549.77,0,-486
0,615,2,100,2,278.0,139.0,1.39,1,897.52,0,-448
0,1402,1,60,200,1146.0,5.73,0.1,0,0.0,0,-514
0,44,2,20,450,14400.0,32.0,1.6,1,1625.08,0,-424
0,1107,2,20,7301,197127.0,27.0,1.35,1,16036.94,0,-346
0,13,3,100,1436,14.36,0.01,0.0,1,0.0,0,-448
0,13,2,100,1436,103377.64,71.99,0.72,1,6687.51,0,-454
0,648,3,100,2000,20.0,0.01,0.0,1,0.0,0,-405
0,1064,2,25,659,13180.0,20.0,0.8,1,2358.13,0,-74
0,44,2,100,200,14398.0,71.99,0.72,1,1028.18,0,-362
0,1107,3,100,285,2.85,0.01,0.0,1,0.0,0,-420
0,762,3,100,850,8.5,0.01,0.0,1,360.0,0,-375
0,762,2,20,1275,34425.0,27.0,1.35,1,4193.88,0,-364
0,762,2,20,85,2720.0,32.0,1.6,1,1253.98,0,-364
0,1064,2,40,331,25156.0,76.0,1.9,1,7915.98,0,-367
0,1402,1,60,1000,16400.0,16.4,0.27,0,0.0,3,-458
0,1402,1,60,3000,16350.0,5.45,0.09,0,0.0,3,-403
0,1402,1,60,200,978.0,4.89,0.08,0,0.0,3,-403
0,1402,1,30,20,723.4,36.17,1.21,0,0.0,3,-403
0,673,1,60,500,12500.0,25.0,0.42,1,5217.59,0,-322
0,673,1,30,2016,27538.56,13.66,0.46,1,2864.44,0,-375
0,1064,2,100,250,17997.5,71.99,0.72,1,1796.68,0,-388
0,1402,1,60,100,2030.0,20.3,0.34,0,0.0,0,-420
0,44,3,100,100,1.0,0.01,0.0,1,0.0,0,-132
0,673,1,60,3024,27972.0,9.25,0.15,1,10356.86,0,-255
0,673,1,120,1040,85488.0,82.2,0.68,1,2519.89,0,-197
0,673,1,60,9576,24897.6,2.6,0.04,1,7884.8,0,-254
0,1402,1,60,8,397.92,49.74,0.83,0,0.0,3,-383
0,1402,5,60,4,56.16,14.04,0.23,0,0.0,3,-389
0,1402,1,30,30,738.3,24.61,0.82,0,0.0,3,-389
0,1402,5,200,6,78.48,13.08,0.07,0,0.0,3,-389
0,615,2,100,121,16819.0,139.0,1.39,1,1372.85,0,-283
0,615,2,100,84,11676.0,139.0,1.39,1,871.71,0,-234
0,403,2,100,4327,302890.0,70.0,0.7,1,26574.61,0,-314
0,528,2,100,1396,100498.04,71.99,0.72,1,5781.14,0,-130
0,673,1,60,15960,38304.0,2.4,0.04,1,6609.02,0,-271
0,673,1,30,5040,62294.4,12.36,0.41,1,4883.46,0,-255
0,494,5,240,132,1990.56,15.08,0.06,1,633.0,0,-266
0,1402,1,30,30,1171.5,39.05,1.3,0,0.0,3,-328
0,1107,2,20,8485,229095.0,27.0,1.35,1,22229.32,0,-206
0,673,1,120,6,493.2,82.2,0.68,1,2709.98,0,-181
0,673,1,60,880,20680.0,23.5,0.39,1,2771.84,0,-192
0,673,5,60,280,1960.0,7.0,0.12,1,1516.05,0,-192
0,1402,1,60,350,1736.0,4.96,0.08,0,0.0,3,-291
0,1402,1,30,100,1828.0,18.28,0.61,0,0.0,3,-291
0,1064,2,100,1174,82180.0,70.0,0.7,1,4015.0,0,-231
0,1064,2,100,1174,82180.0,70.0,0.7,1,5243.53,0,-178
0,95,3,100,150,1.5,0.01,0.0,0,3549.77,0,-215
0,673,1,60,6966,16718.4,2.4,0.04,1,3894.21,0,-94
0,673,1,60,4200,12180.0,2.9,0.05,0,3549.77,0,-98
0,588,2,20,4916,157312.0,32.0,1.6,1,23300.18,0,-154
0,181,2,20,2500,80000.0,32.0,1.6,1,8101.57,0,-103
0,181,2,20,8964,242028.0,27.0,1.35,1,15619.2,0,-189
0,1402,1,60,120,2355.6,19.63,0.33,0,0.0,3,-235
0,237,4,25,108,4050.0,37.5,1.5,1,0.0,0,-87
0,95,2,20,700,22400.0,32.0,1.6,1,6862.01,0,-80
0,673,1,60,9576,13885.2,1.45,0.02,0,3549.77,0,-55
0,494,2,100,1132,81504.0,72.0,0.72,1,4323.93,0,-62
0,403,2,30,3912,88020.0,22.5,0.75,1,15022.74,0,-82
0,615,1,120,10,411.0,41.1,0.34,1,807.28,0,-47
0,673,5,60,260,3315.0,12.75,0.21,1,2246.81,0,-67
0,1402,1,60,5000,27450.0,5.49,0.09,0,0.0,0,-185
0,1402,5,200,1320,1504.8,1.14,0.01,0,0.0,0,-181
0,1402,5,200,500,1000.0,2.0,0.01,0,0.0,0,-181
0,1402,1,60,10260,39193.2,3.82,0.06,0,0.0,0,-179
0,1402,1,60,20213,50734.63,2.51,0.04,0,0.0,0,-124
0,1402,1,60,1140,4286.4,3.76,0.06,0,0.0,0,-180
0,1402,5,240,23,83.72,3.64,0.02,0,3549.77,0,-178
0,1402,5,200,400,440.0,1.1,0.01,0,0.0,0,-192
0,1402,5,240,156,845.52,5.42,0.02,0,3549.77,0,-187
0,1402,5,240,44,237.6,5.4,0.02,1,0.0,0,-75
0,1402,1,30,1600,26624.0,16.64,0.55,0,0.0,0,-131
0,1402,1,60,800,9856.0,12.32,0.21,0,0.0,0,-131
0,1402,5,240,3304,18667.6,5.65,0.02,1,0.0,0,151
0,1402,5,240,1200,7248.0,6.04,0.03,0,0.0,0,-54
0,1402,1,60,2775,8325.0,3.0,0.05,0,0.0,0,-41
0,1402,5,240,150,1407.0,9.38,0.04,0,0.0,0,-47
0,1402,1,30,6500,82030.0,12.62,0.42,1,0.0,0,-46
0,1064,5,300,50,2055.0,41.1,0.14,1,1939.99,0,84
0,1402,1,30,650,13819.0,21.26,0.71,1,0.0,3,-41
0,1402,1,30,2000,25040.0,12.52,0.42,1,0.0,3,-42
0,1402,1,60,2000,14160.0,7.08,0.12,0,3549.77,3,-39
0,1402,5,200,400,832.0,2.08,0.01,0,3549.77,3,-39
0,1402,5,240,80,750.4,9.38,0.04,0,3549.77,3,-39
0,1402,1,60,24,94.8,3.95,0.07,1,0.0,3,46
0,1064,2,100,800,56000.0,70.0,0.7,1,3272.6,0,43
0,648,2,20,7000,224000.0,32.0,1.6,1,21686.21,0,39
0,673,1,60,6048,8769.6,1.45,0.02,0,3549.77,0,39
0,44,2,100,1200,84000.0,70.0,0.7,1,3321.08,0,39
0,95,2,25,7,525.0,75.0,3.0,1,87.73,0,-17
0,673,5,60,120,840.0,7.0,0.12,1,0.0,0,21
0,673,5,60,320,2240.0,7.0,0.12,0,3549.77,0,57
0,1402,5,300,50,2099.0,41.98,0.14,1,0.0,3,65
0,1402,5,90,140,3540.6,25.29,0.28,0,0.0,3,63
0,648,2,100,500,40000.0,80.0,0.8,1,1187.19,0,-1008
0,673,1,60,2080,8299.2,3.99,0.07,1,10657.19,0,-1004
0,673,1,30,19000,323000.0,17.0,0.57,1,19044.32,0,-1001
0,1064,2,100,600,48000.0,80.0,0.8,1,4110.88,0,-948
0,762,1,60,6349,12380.55,1.95,0.03,0,3549.77,0,-893
0,762,1,60,6349,21586.6,3.4,0.06,1,3181.2,0,-881
0,648,5,300,70,2877.0,41.1,0.14,1,0.0,0,-909
0,648,1,30,14851,389838.75,26.25,0.88,1,6546.69,0,-874
0,673,1,30,1900,32300.0,17.0,0.57,1,14571.5,0,-808
0,673,5,200,1000,1450.0,1.45,0.01,0,3549.77,0,-810
0,673,1,60,83000,282200.0,3.4,0.06,0,3549.77,0,-810
0,648,5,300,70,2877.0,41.1,0.14,1,0.0,0,-816
0,588,1,30,44,859.65,19.54,0.65,1,0.0,0,-634
0,1064,5,60,5721,145885.5,25.5,0.42,1,0.0,0,-619
0,673,1,60,100,894.0,8.94,0.15,1,2794.34,0,-586
0,673,1,120,1000,82190.0,82.19,0.68,1,5294.51,0,-630
0,237,2,20,50,1350.0,27.0,1.35,1,581.1,0,-663
0,403,5,60,182,1729.0,9.5,0.16,1,86.4,0,-626
0,673,5,60,1200,9300.0,7.75,0.13,1,3719.91,0,-530
0,237,2,100,442,31819.58,71.99,0.72,1,1928.93,0,-602
0,1107,2,20,10000,270000.0,27.0,1.35,1,6197.0,0,-572
0,1107,2,100,500,40000.0,80.0,0.8,1,0.0,0,-756
0,237,4,25,390,14625.0,37.5,1.5,1,186.25,0,-572
0,403,1,30,84,0.84,0.01,0.0,0,3549.77,0,-490
0,1402,1,60,30,179.7,5.99,0.1,0,0.0,0,-489
0,1402,1,60,300,7272.0,24.24,0.4,0,0.0,0,-489
0,403,1,60,34576,242032.0,7.0,0.12,1,10500.0,0,-405
0,403,1,60,16640,116480.0,7.0,0.12,1,10500.0,0,-399
0,615,2,100,8,1112.0,139.0,1.39,1,3238.79,0,-469
0,181,1,30,14820,251940.0,17.0,0.57,1,5137.76,0,-454
0,1402,5,90,3,27.69,9.23,0.1,0,0.0,0,-514
0,1402,5,300,30,1384.5,46.15,0.15,0,0.0,0,-514
0,1402,1,60,2500,14525.0,5.81,0.1,0,0.0,0,-514
0,494,5,240,132,3300.0,25.0,0.1,1,0.0,0,-389
0,1107,2,20,9380,253260.0,27.0,1.35,1,18750.2,0,-458
0,1107,2,20,8153,220131.0,27.0,1.35,1,13535.55,0,-431
0,588,2,100,4200,302358.0,71.99,0.72,1,7781.88,0,-370
0,1107,2,100,285,22797.15,79.99,0.8,1,1629.0,0,-389
0,95,2,25,271,20325.0,75.0,3.0,1,1496.76,0,-425
0,673,1,30,1968,40717.92,20.69,0.69,1,1401.49,3,-411
0,1402,5,300,10,394.0,39.4,0.13,0,0.0,3,-403
0,1402,5,200,100,676.0,6.76,0.03,0,0.0,3,-403
0,673,5,60,400,2800.0,7.0,0.12,1,2211.05,0,-319
0,673,5,100,630,3458.7,5.49,0.05,1,2729.91,0,-364
0,1402,5,60,6,81.66,13.61,0.23,0,0.0,0,-420
0,1402,1,180,400,14352.0,35.88,0.2,1,0.0,0,-419
0,44,2,20,500,16000.0,32.0,1.6,1,2442.32,0,-333
0,44,2,20,500,16000.0,32.0,1.6,1,2442.32,0,-333
0,673,1,30,672,9179.52,13.66,0.46,0,3549.77,0,-254
0,673,1,60,648,4860.0,7.5,0.12,0,3549.77,0,-255
0,673,1,60,9275,13448.75,1.45,0.02,1,7444.35,0,-294
0,1402,5,300,40,1479.6,36.99,0.12,0,0.0,3,-389
0,1402,1,30,150,5737.5,38.25,1.27,1,0.0,3,-291
0,1402,1,30,1500,23790.0,15.86,0.53,0,0.0,3,-389
0,1402,5,240,470,2942.2,6.26,0.03,0,0.0,3,-383
0,1402,5,200,140,960.4,6.86,0.03,1,0.0,3,-383
0,403,2,20,3400,108800.0,32.0,1.6,1,22370.64,0,-226
0,403,2,30,6180,101970.0,16.5,0.55,1,17331.66,0,-332
0,528,2,25,7864,157280.0,20.0,0.8,1,18087.86,0,-196
0,403,1,60,45168,414642.24,9.18,0.15,1,23071.26,0,-314
0,1402,1,30,60,2368.2,39.47,1.32,1,0.0,3,-349
0,673,1,60,4200,12180.0,2.9,0.05,0,3549.77,0,-255
0,1402,1,60,120,2428.8,20.24,0.34,0,0.0,3,-328
0,237,3,100,213,2.13,0.01,0.0,1,180.0,0,-231
0,1107,3,100,6875,68.75,0.01,0.0,1,0.0,0,-271
0,181,2,20,4200,134400.0,32.0,1.6,1,18180.65,0,-238
0,588,2,100,7690,553603.1,71.99,0.72,0,3549.77,0,-212
0,1402,1,60,240,4860.0,20.25,0.34,0,0.0,3,-287
0,1402,5,200,120,176.4,1.47,0.01,0,0.0,3,-291
0,1402,1,60,1500,7965.0,5.31,0.09,0,0.0,3,-291
0,1064,0,24,25000,17500.0,0.7,0.03,1,8530.29,0,-129
0,1064,2,40,603,45828.0,76.0,1.9,1,9698.22,0,-189
0,95,2,25,7,525.0,75.0,3.0,1,85.27,0,-216
0,673,1,60,7800,22620.0,2.9,0.05,0,3549.77,0,-94
0,1402,1,60,350,4417.0,12.62,0.21,0,0.0,3,-235
0,1402,1,60,1200,5772.0,4.81,0.08,0,0.0,3,-235
0,1402,5,60,10,123.1,12.31,0.21,0,0.0,3,-235
0,673,1,60,4032,34715.52,8.61,0.14,0,3549.77,0,-55
0,494,1,120,12560,516216.0,41.1,0.34,1,12815.42,0,-5
0,1064,2,100,2000,140000.0,70.0,0.7,1,8603.58,0,-69
0,615,5,60,40,620.0,15.5,0.26,0,3549.77,0,-60
0,615,5,30,1242,2782.08,2.24,0.07,1,1448.55,0,-55
0,615,2,100,110,15290.0,139.0,1.39,1,1953.6,0,-69
0,1402,1,60,300,3699.0,12.33,0.21,0,0.0,0,-185
0,1402,5,240,540,2030.4,3.76,0.02,0,0.0,0,-185
0,1402,1,120,1500,47880.0,31.92,0.27,0,0.0,0,-185
0,1402,1,30,6734,98383.74,14.61,0.49,0,0.0,0,-181
0,1402,5,30,144,440.64,3.06,0.1,0,3549.77,0,-178
0,1402,5,30,2996,9197.72,3.07,0.1,1,0.0,0,-125
0,1402,1,270,30,1634.7,54.49,0.2,0,0.0,0,-192
0,1402,5,30,400,912.0,2.28,0.08,0,0.0,0,-192
0,1402,5,60,10,100.6,10.06,0.17,0,0.0,0,-192
0,1402,5,200,650,741.0,1.14,0.01,0,0.0,0,-131
0,1402,5,240,350,1781.5,5.09,0.02,0,0.0,0,-131
0,1402,5,300,70,2163.7,30.91,0.1,1,0.0,0,-131
0,1402,5,300,440,15831.2,35.98,0.12,1,0.0,3,-48
0,1402,5,200,1500,3150.0,2.1,0.01,0,0.0,0,-48
0,1402,1,120,2965,106680.7,35.98,0.3,0,0.0,0,-42
0,1402,5,240,1900,10564.0,5.56,0.02,0,0.0,0,-41
0,1402,1,60,4553,13659.0,3.0,0.05,0,0.0,3,4
0,237,2,20,1371,43872.0,32.0,1.6,1,5733.61,0,38
0,1402,5,30,600,1890.0,3.15,0.1,1,0.0,3,7
0,1402,1,60,300,5031.0,16.77,0.28,0,0.0,3,-45
0,673,1,60,18000,43200.0,2.4,0.04,0,3549.77,0,39
0,95,5,60,1812,4348.8,2.4,0.04,0,3549.77,0,78
0,762,1,30,84,1540.56,18.34,0.61,1,390.81,0,35
0,44,2,100,15,1050.0,70.0,0.7,1,383.65,0,36
0,494,1,270,5178,461436.41,89.11,0.33,1,16751.58,0,116
0,95,2,100,24,1680.0,70.0,0.7,1,868.31,0,56
0,1064,2,100,500,40000.0,80.0,0.8,1,1275.12,0,-989
0,1107,2,100,500,60000.0,120.0,1.2,1,0.0,0,-1046
0,648,2,100,1000,80000.0,80.0,0.8,1,2373.73,0,-986
0,615,2,100,150,22500.0,150.0,1.5,1,0.0,0,-990
0,1064,2,100,850,68000.0,80.0,0.8,1,156.97,0,-930
0,648,2,100,1250,100000.0,80.0,0.8,1,2487.58,0,-944
0,648,1,180,1307,64461.24,49.32,0.27,0,0.0,0,-875
0,673,1,60,100,1084.0,10.84,0.18,0,3549.77,0,-810
0,762,1,120,1270,26670.0,21.0,0.18,1,1262.91,0,-892
0,528,5,60,425,10837.5,25.5,0.42,1,0.0,0,-896
0,1107,2,20,2496,67392.0,27.0,1.35,1,4474.15,0,-819
0,1107,2,20,5004,135108.0,27.0,1.35,1,11731.15,0,-809
0,237,2,20,50,1350.0,27.0,1.35,1,378.6,0,-797
0,615,2,100,1000,80000.0,80.0,0.8,1,2802.42,0,-760
0,1107,2,100,2500,200000.0,80.0,0.8,1,5469.91,0,-732
0,673,5,240,500,950.0,1.9,0.01,0,3549.77,0,-595
0,494,2,25,10000,200000.0,20.0,0.8,1,28837.28,0,-585
0,494,2,25,10000,200000.0,20.0,0.8,1,22691.75,0,-314
0,1402,5,90,60,2112.0,35.2,0.39,0,0.0,0,-489
0,1402,1,60,1500,9600.0,6.4,0.11,0,0.0,0,-489
0,403,1,60,100000,700000.0,7.0,0.12,1,35034.75,0,-447
0,403,1,30,32510,381992.5,11.75,0.39,1,28336.18,0,-515
0,494,5,200,712,8964.08,12.59,0.06,1,0.0,0,-389
0,615,2,100,2,278.0,139.0,1.39,1,523.12,0,-202
0,615,2,100,125,17375.0,139.0,1.39,1,1425.77,0,-476
0,1402,1,180,400,18460.0,46.15,0.26,0,0.0,0,-514
0,1107,2,20,6520,176040.0,27.0,1.35,1,12768.47,0,-285
0,1107,3,100,6199,61.99,0.01,0.0,1,0.0,0,-448
0,13,2,25,232,4640.0,20.0,0.8,1,1136.37,0,-454
0,1064,2,20,289,7803.0,27.0,1.35,1,1550.95,0,-103
0,588,3,100,3000,30.0,0.01,0.0,1,0.0,0,-327
0,2,2,40,500,39500.0,79.0,1.98,1,0.0,0,-255
0,673,1,30,10080,115718.4,11.48,0.38,1,4408.29,0,-319
0,1107,2,100,1130,90388.7,79.99,0.8,1,3748.24,0,-369
0,44,2,100,100,7199.0,71.99,0.72,1,641.06,0,-305
0,44,3,100,100,1.0,0.01,0.0,1,0.0,0,-325
0,44,2,20,500,16000.0,32.0,1.6,1,1225.17,0,-195
0,673,1,60,9792,72460.8,7.4,0.12,1,5136.08,0,-238
0,673,1,60,3840,12326.4,3.21,0.05,0,3549.77,0,-255
0,673,1,60,432,3240.0,7.5,0.12,0,3549.77,0,-254
0,673,1,60,14364,37346.4,2.6,0.04,0,3549.77,0,-255
0,1402,1,60,100,517.0,5.17,0.09,0,0.0,3,-389
0,1402,1,30,80,1968.0,24.6,0.82,0,0.0,3,-389
0,1402,5,30,240,717.6,2.99,0.1,0,0.0,3,-389
0,615,2,100,4,556.0,139.0,1.39,1,1808.19,0,-360
0,648,2,25,500,10000.0,20.0,0.8,1,1754.04,0,-195
0,1402,5,300,10,354.6,35.46,0.12,0,0.0,3,-328
0,673,1,120,1080,88776.0,82.2,0.68,1,2985.93,0,-180
0,673,1,60,380,8930.0,23.5,0.39,0,3549.77,0,-189
0,673,1,60,2200,25080.0,11.4,0.19,0,3549.77,0,-192
0,615,5,60,20,205.6,10.28,0.17,1,658.68,0,-245
0,1402,1,30,1500,24300.0,16.2,0.54,0,0.0,3,-291
0,1402,5,30,200,572.0,2.86,0.1,0,0.0,3,-291
0,1107,2,20,10594,286038.0,27.0,1.35,1,24025.77,0,-193
0,1107,1,30,2000,100800.0,50.4,1.68,1,924.4,0,-189
0,1107,1,30,3991,201146.4,50.4,1.68,1,0.0,0,-83
0,44,3,3,10,152.5,15.25,5.08,1,526.05,0,-193
0,648,3,100,5500,55.0,0.01,0.0,0,3549.77,0,-75
